西银河电视,#genre#
上视五星体育4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000010000017540/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000017540
上视动漫秀场8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031113/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031113
上视劲爆体育4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000002000029972/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000029972
上视哈哈炫动8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031123/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031123
上视国际频道4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000010000030951/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000030951
上视新闻综合8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031110/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031110
上视欢笑剧场4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000002000009455/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000009455
上视法治天地7M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/9001547084732463424/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=9001547084732463424
上视游戏风云8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031114/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031114
上视生活时尚4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000002000019634/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000019634
上视第一财经4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000010000027146/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000027146
上视纪实人文8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000016545/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000016545
上视超级体育4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000001000004876/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000001000004876
上视都市剧场8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031111/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031111
上视都市频道4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000010000018926/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000018926
上视金色学堂7M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000010000026105/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000026105
上视魅力足球8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031207/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031207
湖南快乐垂钓8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031206/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031206
湖南茶频道8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031209/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031209
湖南金鹰纪实8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031203/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031203
东北剧场4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000266013/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266013
农业致富4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/6193684637634073625/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=6193684637634073625
动作电影4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000018653/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000018653
怡伴健康4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000266011/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266011
惊悚悬疑4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000024282/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000024282
欢乐剧场4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000005000266012/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266012
NewTV家庭剧场4M,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000008284/1.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
炫舞未来4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000000515/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000000515
热播精选5M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/7681593242002292003/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=7681593242002292003
精品大剧4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/7882297361445410858/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=7882297361445410858
精品纪录4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000013730/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000013730
NewTV精品萌宠4M,http://gslbservzqhsw.itv.cmvideo.cn/1000000006000032328/1.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=3
NewTV精品体育4M,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品综合4M,http://gslbservzqhsw.itv.cmvideo.cn/1000000004000019008/1.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
超级体育8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000009601/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000009601
超级电影8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000003000012426/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000003000012426
超级电视剧8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268003/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268003
超级综艺8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268002
金牌综艺4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000026167/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000026167
魅力潇湘4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000006197/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000006197
哒啵电竞4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000032327/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000032327
哒啵赛事4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000006906/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000006906
黑莓动画4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000021734/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000021734
黑莓电影4M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/8785669936177902664/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8785669936177902664
PPTV1,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000028638/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000028638
PPTV10,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000005969/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000005969
PPTV11,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000026778/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000026778
PPTV2,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000008379/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000008379
PPTV3,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000008001/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000008001
PPTV4,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000031494/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000031494
PPTV5,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000008176/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000008176
PPTV6,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000010129/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000010129
PPTV7,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000010948/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000010948
PPTV8,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000007218/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000007218
PPTV9,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000001000005308/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000001000005308
咪咕全民热练8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270007/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270007
咪咕冬奥-直击8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270006/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270006
咪咕冬奥-雪上8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270005/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270005
咪咕精彩足球8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270002
咪咕综合体育8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270001/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270001
百事通直播1,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000001000001116/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000001000001116
足球联赛1,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/3000000010000027691/index.m3u8?livemode=1&stbId=2&channel-id=FifastbLive&Contentid=3000000010000027691
咪咕视频8M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000270003/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000270003
青海果洛电视台HD,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000004000002589/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000004000002589
青海海东综合,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000035339/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000035339
青海黄南综合7.5M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000027378/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000027378
未来电视ipv6,#genre#
4K-UHD,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010006/1.m3u8$中兴
甘肃经济HD,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002164/index.m3u8$8M
甘肃少儿HD,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002165/index.m3u8$8M
甘肃文化影视HD,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002161/index.m3u8$8M
甘肃都市HD,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002163/index.m3u8$8M
甘肃卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002160/index.m3u8$8M
CCTV1HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000001/index.m3u8
CCTV1HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000501/index.m3u8
CCTV2HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000502/index.m3u8
CCTV3HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000003/index.m3u8
CCTV4中文国际HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000503/index.m3u8
CCTV5HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000005/index.m3u8
CCTV5+HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000507/index.m3u8
CCTV6HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000006/index.m3u8
CCTV7HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000504/index.m3u8
CCTV8HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000008/index.m3u8
CCTV9HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000505/index.m3u8
CCTV10HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000506/index.m3u8
CCTV11HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000508/index.m3u8
CCTV12HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000509/index.m3u8
CCTV13HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000510/index.m3u8
CCTV14HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000511/index.m3u8
CCTV15HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000512/index.m3u8
CCTV16HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000016/index.m3u8
CCTV17HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000513/index.m3u8
湖南卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000523/index.m3u8
江苏卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000524/index.m3u8
浙江卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000531/index.m3u8
东方卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000518/index.m3u8
北京卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000516/index.m3u8
天津卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000530/index.m3u8
广东卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000520/index.m3u8
深圳卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000529/index.m3u8
湖北卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000522/index.m3u8
辽宁卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000526/index.m3u8
辽宁卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000103/index.m3u8
江西卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000525/index.m3u8
东南卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000519/index.m3u8
山东卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000527/index.m3u8
安徽卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000514/index.m3u8
重庆卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000517/index.m3u8
甘肃卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000023/index.m3u8
四川卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000025/index.m3u8
河南卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000027/index.m3u8
吉林卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000030/index.m3u8
海南卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000037/index.m3u8
广西卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000034/index.m3u8
青海卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000042/index.m3u8
贵州卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000036/index.m3u8
云南卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000035/index.m3u8
河北卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000057/index.m3u8
黑龙江卫视HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000521/index.m3u8
广东珠江1280P,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8$中兴
陕西卫视720P,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000026/index.m3u8
西藏卫视720P,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000043/index.m3u8
内蒙古卫视{720P},http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000044/index.m3u8
宁夏卫视[720P],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000047/index.m3u8
新疆卫视[720P],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000045/index.m3u8
厦门卫视[720P],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000058/index.m3u8
农林卫视[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000060/index.m3u8
山西卫视[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000053/index.m3u8
兵团卫视[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000059/index.m3u8
安多卫视[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000064/index.m3u8
康巴卫视[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000066/index.m3u8
山东教育卫视720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000067/index.m3u8
大湾区卫视720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000075/index.m3u8
延边卫视720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000073/index.m3u8
藏语卫视720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000093/index.m3u8
纪实科教HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000515/index.m3u8
纪实人文HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000528/index.m3u8
超级体育HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000020/index.m3u8
超级电影HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000021/index.m3u8
超级综艺HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000019/index.m3u8
超级电视剧HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000022/index.m3u8
精品大剧HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000100/index.m3u8
炫舞未来HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000098/index.m3u8
黑莓动画HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000096/index.m3u8
黑莓电影HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000095/index.m3u8
东北热剧HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000092/index.m3u8
欢乐剧场HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000091/index.m3u8
中国功夫HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000101/index.m3u8
金牌综艺HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000112/index.m3u8
惊悚悬疑HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000113/index.m3u8
古装剧场HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000105/index.m3u8
农业致富HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000111/index.m3u8
动作电影HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000106/index.m3u8
精品记录HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000109/index.m3u8
军旅剧场HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000107/index.m3u8
军事评论HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000110/index.m3u8
精品体育HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000102/index.m3u8
爱情喜剧HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000104/index.m3u8
潮妈辣婆HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000099/index.m3u8
达啵赛事HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000097/index.m3u8
哒啵电竞HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000121/index.m3u8
精品萌宠HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000122/index.m3u8
咪咕视频HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000118/index.m3u8
舞蹈教学HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000120/index.m3u8
未知HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000108/index.m3u8
轮播电影HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000115/index.m3u8
体育HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000119/index.m3u8
轮播电影2HD,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000116/index.m3u8
CGTN[720P],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000063/index.m3u8
CGTN俄语720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000085/index.m3u8
CGTN西语720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000088/index.m3u8
CGTN阿语720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000086/index.m3u8
CGTN法语720,http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000087/index.m3u8
CGTN记录[720],http://[2409:8087:74F1:0021::0008]:80/270000001128/9900000062/index.m3u8
